user_id,session_id,first_purchase_date,subscription_type,event_date,user_journey
223721,3690189,"2023-01-25 13:36:59",Annualy,"2023-01-24 23:55:27",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Pricing-Checkout-Homepage-Pricing
223721,3690317,"2023-01-25 13:36:59",Annualy,"2023-01-25 00:10:41","Log in-Log in-Log in-Log in"
223721,3699037,"2023-01-25 13:36:59",Annualy,"2023-01-25 13:35:10",Checkout-Checkout-Checkout-Checkout
223777,4127667,"2023-02-24 14:45:59",Monthly,"2023-02-24 14:24:26","Log in-Log in-Homepage-Log in"
223777,4127784,"2023-02-24 14:45:59",Monthly,"2023-02-24 14:32:47",Checkout-Checkout-Checkout-Checkout
223777,4127876,"2023-02-24 14:45:59",Monthly,"2023-02-24 14:38:54",Checkout-Checkout
223777,4127928,"2023-02-24 14:45:59",Monthly,"2023-02-24 14:43:01",Checkout-Checkout
223883,3161253,"2023-03-26 19:15:25",Annualy,"2022-12-19 08:24:52","Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
223883,3161821,"2023-03-26 19:15:25",Annualy,"2022-12-19 09:04:48","Log in-Log in"
223883,3321695,"2023-03-26 19:15:25",Annualy,"2022-12-26 11:33:07","Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
223883,3392081,"2023-03-26 19:15:25",Annualy,"2023-01-01 12:17:23","Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
223883,3502685,"2023-03-26 19:15:25",Annualy,"2023-01-10 12:10:17","Career track certificate-Career track certificate-Career track certificate-Career track certificate-Course certificate-Career track certificate-Course certificate-Course certificate-Other-Course certificate"
223883,3502698,"2023-03-26 19:15:25",Annualy,"2023-01-10 12:12:20",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
223883,3512181,"2023-03-26 19:15:25",Annualy,"2023-01-11 07:38:51","Log in-Log in"
223883,3512285,"2023-03-26 19:15:25",Annualy,"2023-01-11 07:50:28","Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
223883,3784038,"2023-03-26 19:15:25",Annualy,"2023-01-31 12:15:40","Log in-Log in-Log in-Log in-Homepage-Log in"
223883,3784043,"2023-03-26 19:15:25",Annualy,"2023-01-31 12:16:09","Log in-Log in-Log in-Log in"
223883,4531453,"2023-03-26 19:15:25",Annualy,"2023-03-14 14:33:51",Other-Other-Other-Other
223883,4531494,"2023-03-26 19:15:25",Annualy,"2023-03-14 14:36:12",Other-Other-Other-Other
223883,4762099,"2023-03-26 19:15:25",Annualy,"2023-03-26 19:08:56","Log in-Log in-Log in-Log in-Homepage-Log in"
223883,4762103,"2023-03-26 19:15:25",Annualy,"2023-03-26 19:14:40",Checkout-Checkout
226950,3615932,"2023-01-19 14:49:31",Annualy,"2023-01-19 14:48:50",Coupon-Coupon-Coupon-Coupon
227784,3628411,"2023-01-27 12:14:53",Annualy,"2023-01-20 10:41:10","Course certificate-Course certificate-Career tracks-Course certificate"
227784,3705080,"2023-01-27 12:14:53",Annualy,"2023-01-25 21:54:56",Homepage-Pricing-Homepage-Pricing
227784,3725382,"2023-01-27 12:14:53",Annualy,"2023-01-27 10:45:45","Log in-Log in-Sign up-Log in-Sign up-Sign up"
227784,3726149,"2023-01-27 12:14:53",Annualy,"2023-01-27 12:12:51",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
227846,3616436,"2023-01-19 15:15:33",Annualy,"2023-01-19 15:14:30",Coupon-Coupon-Coupon-Coupon
228059,3144211,"2023-01-28 19:15:47",Annualy,"2022-12-18 10:17:24","Log in-Log in"
228059,3171623,"2023-01-28 19:15:47",Annualy,"2022-12-19 14:38:15","Log in-Log in"
228059,3601625,"2023-01-28 19:15:47",Annualy,"2023-01-18 17:34:07","Log in-Log in"
228059,3641986,"2023-01-28 19:15:47",Annualy,"2023-01-21 13:43:15","Log in-Log in"
228059,3707094,"2023-01-28 19:15:47",Annualy,"2023-01-26 02:23:53","Log in-Log in"
228059,3708671,"2023-01-28 19:15:47",Annualy,"2023-01-26 05:57:28",Checkout-Checkout
228059,3726101,"2023-01-28 19:15:47",Annualy,"2023-01-27 12:06:00","Log in-Log in"
228059,3738997,"2023-01-28 19:15:47",Annualy,"2023-01-28 12:27:09",Coupon-Coupon
228059,3743666,"2023-01-28 19:15:47",Annualy,"2023-01-28 19:06:15","Log in-Log in"
228059,3743770,"2023-01-28 19:15:47",Annualy,"2023-01-28 19:13:35",Checkout-Checkout
230961,3854344,"2023-03-22 06:48:27",Annualy,"2023-02-04 11:29:55","Sign up-Log in-Homepage-Sign up"
230961,3858121,"2023-03-22 06:48:27",Annualy,"2023-02-04 19:26:03","Homepage-Log in"
230961,3958312,"2023-03-22 06:48:27",Annualy,"2023-02-13 11:57:21",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
230961,4009603,"2023-03-22 06:48:27",Annualy,"2023-02-16 16:43:07",Checkout-Checkout-Checkout-Checkout
230961,4036323,"2023-03-22 06:48:27",Annualy,"2023-02-18 18:29:20",Checkout-Checkout
230961,4063198,"2023-03-22 06:48:27",Annualy,"2023-02-20 15:45:45",Checkout-Checkout
230961,4081953,"2023-03-22 06:48:27",Annualy,"2023-02-21 17:50:03",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
230961,4180157,"2023-03-22 06:48:27",Annualy,"2023-02-28 13:46:14",Checkout-Checkout
230961,4180165,"2023-03-22 06:48:27",Annualy,"2023-02-28 13:46:55",Checkout-Checkout
230961,4203940,"2023-03-22 06:48:27",Annualy,"2023-03-01 12:37:30",Checkout-Checkout
230961,4245692,"2023-03-22 06:48:27",Annualy,"2023-03-02 11:27:44",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
230961,4247227,"2023-03-22 06:48:27",Annualy,"2023-03-02 12:33:28","Homepage-Log in"
230961,4247237,"2023-03-22 06:48:27",Annualy,"2023-03-02 12:34:10",Checkout-Checkout
230961,4247361,"2023-03-22 06:48:27",Annualy,"2023-03-02 12:38:19",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
230961,4247372,"2023-03-22 06:48:27",Annualy,"2023-03-02 12:38:36","Log in-Log in-Homepage-Log in"
230961,4247381,"2023-03-22 06:48:27",Annualy,"2023-03-02 12:39:07",Checkout-Checkout
230961,4247596,"2023-03-22 06:48:27",Annualy,"2023-03-02 12:51:43",Checkout-Checkout
230961,4248040,"2023-03-22 06:48:27",Annualy,"2023-03-02 13:11:18",Checkout-Checkout
230961,4258988,"2023-03-22 06:48:27",Annualy,"2023-03-02 18:09:13",Checkout-Checkout
230961,4489063,"2023-03-22 06:48:27",Annualy,"2023-03-12 19:02:28",Checkout-Checkout
230961,4510958,"2023-03-22 06:48:27",Annualy,"2023-03-13 16:58:02",Checkout-Checkout
230961,4655484,"2023-03-22 06:48:27",Annualy,"2023-03-20 19:20:09",Checkout-Checkout
230961,4688711,"2023-03-22 06:48:27",Annualy,"2023-03-22 06:33:03",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
233544,3568724,"2023-03-29 13:08:24",Annualy,"2023-01-16 16:16:01","Log in-Log in-Homepage-Log in"
233544,4774708,"2023-03-29 13:08:24",Annualy,"2023-03-27 15:17:10","Log in-Log in-Homepage-Log in"
233544,4775100,"2023-03-29 13:08:24",Annualy,"2023-03-27 15:42:02","Log in-Log in-Log in-Log in"
233544,4804211,"2023-03-29 13:08:24",Annualy,"2023-03-29 11:20:50","Log in-Log in"
233544,4804225,"2023-03-29 13:08:24",Annualy,"2023-03-29 11:22:10","Log in-Log in-Log in-Log in"
233544,4804240,"2023-03-29 13:08:24",Annualy,"2023-03-29 11:24:21",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
233544,4804293,"2023-03-29 13:08:24",Annualy,"2023-03-29 11:28:04",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
233544,4804435,"2023-03-29 13:08:24",Annualy,"2023-03-29 11:38:16","Log in-Log in-Log in-Log in"
233544,4805380,"2023-03-29 13:08:24",Annualy,"2023-03-29 12:54:32","Log in-Log in-Log in-Log in"
233544,4805385,"2023-03-29 13:08:24",Annualy,"2023-03-29 13:06:49",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
235712,3599697,"2023-02-08 18:39:06",Annualy,"2023-01-18 16:00:52","Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Homepage-Career track certificate"
235712,3810946,"2023-02-08 18:39:06",Annualy,"2023-02-01 13:08:15",Pricing-Pricing-Pricing-Pricing-Pricing-Pricing-Homepage-Pricing
235712,3811342,"2023-02-08 18:39:06",Annualy,"2023-02-01 13:31:00","Career tracks-Career tracks-Career tracks-Sign up"
235712,3812328,"2023-02-08 18:39:06",Annualy,"2023-02-01 14:40:38",Homepage-Pricing
235712,3812329,"2023-02-08 18:39:06",Annualy,"2023-02-01 14:40:38",Homepage-Pricing
235712,3846688,"2023-02-08 18:39:06",Annualy,"2023-02-03 16:34:55","Log in-Log in-Pricing-Log in"
235712,3891143,"2023-02-08 18:39:06",Annualy,"2023-02-07 15:55:16","Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Homepage-Career tracks"
235712,3891188,"2023-02-08 18:39:06",Annualy,"2023-02-07 15:57:30","Courses-Courses-Career tracks-Courses"
235712,3891231,"2023-02-08 18:39:06",Annualy,"2023-02-07 15:59:17","Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Courses-Career tracks-Career tracks"
235712,3891239,"2023-02-08 18:39:06",Annualy,"2023-02-07 16:00:22","Log in-Log in"
235712,3901229,"2023-02-08 18:39:06",Annualy,"2023-02-08 11:26:45","Log in-Log in"
235712,3901320,"2023-02-08 18:39:06",Annualy,"2023-02-08 11:34:38","Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
235712,3901407,"2023-02-08 18:39:06",Annualy,"2023-02-08 11:43:17","Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
235712,3901549,"2023-02-08 18:39:06",Annualy,"2023-02-08 11:54:33","Log in-Log in-Log in-Log in-Log in-Log in"
235712,3906252,"2023-02-08 18:39:06",Annualy,"2023-02-08 18:29:24","Log in-Log in-Homepage-Log in"
235712,3906256,"2023-02-08 18:39:06",Annualy,"2023-02-08 18:31:50",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
236893,4461363,"2023-03-11 07:10:06",Quarterly,"2023-03-11 07:07:09","Pricing-Log in-Homepage-Pricing"
236893,4461384,"2023-03-11 07:10:06",Quarterly,"2023-03-11 07:08:52",Checkout-Checkout
237247,3698231,"2023-01-25 14:22:05",Annualy,"2023-01-25 12:32:01","Log in-Log in-Log in-Log in-Homepage-Log in"
237247,3699590,"2023-01-25 14:22:05",Annualy,"2023-01-25 14:21:39",Checkout-Checkout-Checkout-Checkout
244110,4169356,"2023-03-28 00:57:58",Annualy,"2023-02-27 19:20:36","Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Other-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Homepage-Career tracks-Homepage-Homepage-Homepage-Homepage"
244110,4169473,"2023-03-28 00:57:58",Annualy,"2023-02-27 19:29:55","Log in-Log in-Log in-Log in"
244110,4183928,"2023-03-28 00:57:58",Annualy,"2023-02-28 18:37:07","Log in-Log in-Log in-Log in-Homepage-Log in"
244110,4292889,"2023-03-28 00:57:58",Annualy,"2023-03-03 19:24:38","Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Course certificate-Log in-Course certificate-Sign up-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Homepage-Course certificate"
244110,4749312,"2023-03-28 00:57:58",Annualy,"2023-03-25 20:04:15",Other-Other-Other-Other-Other-Other
244110,4780839,"2023-03-28 00:57:58",Annualy,"2023-03-28 00:27:37","Log in-Log in-Blog-Log in"
244110,4780889,"2023-03-28 00:57:58",Annualy,"2023-03-28 00:48:07",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
244693,3767111,"2023-01-30 13:55:03",Annualy,"2023-01-30 13:47:46",Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
248835,3395179,"2023-01-19 14:53:11",Annualy,"2023-01-01 18:15:24","Log in-Log in-Career tracks-Log in-Career tracks-Career tracks-Pricing-Career tracks-Homepage-Pricing"
248835,3549056,"2023-01-19 14:53:11",Annualy,"2023-01-14 15:56:21","Homepage-Log in"
248835,3615987,"2023-01-19 14:53:11",Annualy,"2023-01-19 14:51:00",Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
250430,3616473,"2023-01-19 15:18:57",Annualy,"2023-01-19 15:15:46",Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
253512,4694176,"2023-03-26 10:49:43",Annualy,"2023-03-22 13:28:51","Log in-Log in-Log in-Log in-Log in-Log in"
253512,4756248,"2023-03-26 10:49:43",Annualy,"2023-03-26 10:29:05","Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
253512,4756260,"2023-03-26 10:49:43",Annualy,"2023-03-26 10:33:52",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
253512,4756328,"2023-03-26 10:49:43",Annualy,"2023-03-26 10:36:23",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
253512,4756425,"2023-03-26 10:49:43",Annualy,"2023-03-26 10:47:51","Log in-Log in-Log in-Log in-Log in-Log in-Sign up-Log in-Homepage-Sign up"
253512,4756437,"2023-03-26 10:49:43",Annualy,"2023-03-26 10:49:06",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
255892,3520714,"2023-01-19 12:01:42",Annualy,"2023-01-11 21:48:43","Log in-Log in-Log in-Log in-Homepage-Log in"
255892,3613405,"2023-01-19 12:01:42",Annualy,"2023-01-19 11:52:51","Log in-Log in-Log in-Log in-Homepage-Log in"
255892,3613544,"2023-01-19 12:01:42",Annualy,"2023-01-19 12:00:08",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
256301,2842693,"2023-01-23 23:53:27",Monthly,"2022-12-02 15:08:14","Log in-Log in-Courses-Log in-Courses-Courses-Courses-Courses-Courses-Courses-Career track certificate-Courses-Career track certificate-Career track certificate-Career tracks-Career track certificate-Career tracks-Career tracks-Other-Career tracks-Course certificate-Other-Course certificate-Other-Course certificate-Course certificate-Course certificate-Course certificate-Homepage-Course certificate"
256301,3671543,"2023-01-23 23:53:27",Monthly,"2023-01-23 19:28:21","Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Career tracks-Course certificate-Career tracks-Career tracks-Course certificate-Career tracks-Course certificate-Course certificate-Career track certificate-Course certificate-Homepage-Career track certificate"
256301,3671571,"2023-01-23 23:53:27",Monthly,"2023-01-23 19:31:22","Sign up-Sign up-Courses-Sign up-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Course certificate-Courses"
256301,3671582,"2023-01-23 23:53:27",Monthly,"2023-01-23 19:32:59","Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Courses-Sign up"
256301,3672983,"2023-01-23 23:53:27",Monthly,"2023-01-23 21:45:26",Checkout-Checkout
256301,3673591,"2023-01-23 23:53:27",Monthly,"2023-01-23 22:52:54",Checkout-Checkout-Checkout-Checkout
256301,3673837,"2023-01-23 23:53:27",Monthly,"2023-01-23 23:18:14",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
256301,3673975,"2023-01-23 23:53:27",Monthly,"2023-01-23 23:35:01",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
256301,3674072,"2023-01-23 23:53:27",Monthly,"2023-01-23 23:52:48",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
256312,3600681,"2023-01-18 17:03:24",Annualy,"2023-01-18 16:39:01",Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
256312,3601102,"2023-01-18 17:03:24",Annualy,"2023-01-18 17:02:26",Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
258989,4077968,"2023-03-07 17:42:41",Monthly,"2023-02-21 14:23:07","Resource center-Other-Resource center-Resource center-Resource center-Resource center-Homepage-Resource center"
258989,4087562,"2023-03-07 17:42:41",Monthly,"2023-02-22 01:38:27","Sign up-Sign up-Courses-Sign up"
258989,4119986,"2023-03-07 17:42:41",Monthly,"2023-02-24 02:48:17","Resource center-Other-Resource center-Resource center-Resource center-Other-Resource center-Resource center-Resource center-Resource center-Resource center-Resource center-Resource center-Resource center-Other-Resource center-Resource center-Other-Resource center-Resource center-Resource center-Resource center-Courses-Resource center"
258989,4327132,"2023-03-07 17:42:41",Monthly,"2023-03-05 08:29:29","Resource center-Other-Resource center-Resource center-Resource center-Resource center-Resource center-Resource center-Resource center-Resource center-Resource center-Other-Resource center-Resource center-Resource center-Resource center-Resource center-Resource center-Resource center-Other"
258989,4343378,"2023-03-07 17:42:41",Monthly,"2023-03-06 02:28:39","Resource center-Other-Resource center-Resource center-Resource center-Resource center-Resource center-Resource center-Resource center-Resource center-Other-Resource center"
258989,4383118,"2023-03-07 17:42:41",Monthly,"2023-03-07 16:04:21","Sign up-Sign up-Sign up-Sign up-Courses-Sign up"
258989,4383504,"2023-03-07 17:42:41",Monthly,"2023-03-07 16:17:54","Resource center-Other"
258989,4385546,"2023-03-07 17:42:41",Monthly,"2023-03-07 17:32:55","Sign up-Sign up-Sign up-Sign up"
258989,4385563,"2023-03-07 17:42:41",Monthly,"2023-03-07 17:34:40",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
258989,4385744,"2023-03-07 17:42:41",Monthly,"2023-03-07 17:41:18",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
260579,3867430,"2023-02-09 00:46:11",Monthly,"2023-02-05 18:34:56","Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Log in-Sign up-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Pricing-Log in-Career tracks-Pricing-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Homepage-Career tracks"
260579,3890828,"2023-02-09 00:46:11",Monthly,"2023-02-07 15:29:43",Checkout-Checkout
260579,3894506,"2023-02-09 00:46:11",Monthly,"2023-02-07 21:17:35",Checkout-Checkout
260579,3909436,"2023-02-09 00:46:11",Monthly,"2023-02-09 00:45:01",Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
261077,3227814,"2023-02-16 14:43:17",Annualy,"2022-12-21 15:41:20","Resource center-Other"
261077,3461209,"2023-02-16 14:43:17",Annualy,"2023-01-06 17:42:59","Log in-Log in-Log in-Log in-Log in-Log in-Homepage-Log in"
261624,3758146,"2023-01-31 12:01:47",Annualy,"2023-01-29 22:04:25",Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
261624,3783659,"2023-01-31 12:01:47",Annualy,"2023-01-31 11:59:00",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
262246,4365159,"2023-03-06 22:16:28",Monthly,"2023-03-06 22:12:43","Homepage-Log in"
262246,4365183,"2023-03-06 22:16:28",Monthly,"2023-03-06 22:13:53",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
262728,3632756,"2023-01-21 15:56:36",Annualy,"2023-01-20 17:13:06","Log in-Log in"
262728,3643402,"2023-01-21 15:56:36",Annualy,"2023-01-21 15:55:50",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
262999,2932577,"2023-02-13 14:59:04",Annualy,"2022-12-08 22:50:42","Log in-Log in-Log in-Log in-Log in-Log in"
262999,3960607,"2023-02-13 14:59:04",Annualy,"2023-02-13 14:58:35",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
263101,2937684,"2023-01-28 10:59:18",Annualy,"2022-12-09 08:25:23","Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Pricing-Course certificate-Pricing-Checkout-Pricing-Checkout-Pricing-Checkout-Homepage-Pricing"
263101,2937920,"2023-01-28 10:59:18",Annualy,"2022-12-09 08:48:57",Pricing-Checkout-Homepage-Pricing
263101,3738134,"2023-01-28 10:59:18",Annualy,"2023-01-28 10:41:34","Log in-Log in-Log in-Log in-Log in-Log in-Homepage-Log in"
263101,3738238,"2023-01-28 10:59:18",Annualy,"2023-01-28 10:58:17",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
266371,3037169,"2023-02-02 12:37:39",Annualy,"2022-12-14 07:02:36","Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Homepage-Log in"
266371,3151521,"2023-02-02 12:37:39",Annualy,"2022-12-18 19:55:53","Log in-Log in-Log in-Log in-Sign up-Sign up-Courses-Sign up-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Homepage-Courses"
266371,3502448,"2023-02-02 12:37:39",Annualy,"2023-01-10 11:42:42","Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Homepage-Log in"
266371,3803993,"2023-02-02 12:37:39",Annualy,"2023-02-01 09:37:21",Pricing-Checkout-Homepage-Pricing
266371,3804080,"2023-02-02 12:37:39",Annualy,"2023-02-01 09:42:08","Pricing-Pricing-Log in-Pricing-Homepage-Log in"
266371,3804442,"2023-02-02 12:37:39",Annualy,"2023-02-01 09:49:26",Checkout-Checkout-Checkout-Checkout-Pricing-Checkout
266371,3816352,"2023-02-02 12:37:39",Annualy,"2023-02-01 18:50:00","Resource center-Other-Resource center-Resource center-Resource center-Other-Resource center-Resource center-Resource center-Resource center-Resource center-Other-Resource center-Resource center-Resource center-Other-Resource center-Resource center-Resource center-Resource center-Other-Resource center-Resource center-Other-Resource center-Resource center-Career tracks-Resource center-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Courses-Career tracks"
266371,3829778,"2023-02-02 12:37:39",Annualy,"2023-02-02 12:35:42",Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
267025,3720368,"2023-01-27 00:37:07",Annualy,"2023-01-27 00:36:01",Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
267334,3518995,"2023-01-13 21:51:18",Monthly,"2023-01-11 18:31:05","Course certificate-Courses-Course certificate-Course certificate-Courses-Course certificate-Courses-Courses-Homepage-Courses"
267334,3520024,"2023-01-13 21:51:18",Monthly,"2023-01-11 20:21:14",Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses
267334,3541546,"2023-01-13 21:51:18",Monthly,"2023-01-13 17:59:53","Log in-Log in-Courses-Log in-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Homepage-Courses"
267334,3541565,"2023-01-13 21:51:18",Monthly,"2023-01-13 18:06:41","Courses-Sign up"
267334,3543280,"2023-01-13 21:51:18",Monthly,"2023-01-13 21:50:00",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
267719,3108582,"2023-03-27 18:59:49",Monthly,"2022-12-16 16:01:47","Log in-Log in"
267719,3691475,"2023-03-27 18:59:49",Monthly,"2023-01-25 02:15:41","Log in-Log in"
267719,4158352,"2023-03-27 18:59:49",Monthly,"2023-02-27 03:29:21","Log in-Log in"
267719,4495380,"2023-03-27 18:59:49",Monthly,"2023-03-13 05:20:28","Log in-Log in"
267719,4682019,"2023-03-27 18:59:49",Monthly,"2023-03-21 20:36:57","Log in-Log in"
267719,4777852,"2023-03-27 18:59:49",Monthly,"2023-03-27 18:59:21",Checkout-Checkout
267955,2837493,"2023-01-10 09:57:38",Annualy,"2022-12-02 08:58:06","Log in-Log in"
267955,2978149,"2023-01-10 09:57:38",Annualy,"2022-12-11 13:43:49",Pricing-Checkout-Other-Pricing-Homepage-Other
267955,2985189,"2023-01-10 09:57:38",Annualy,"2022-12-12 05:24:45",Pricing-Checkout-Homepage-Pricing
267955,3112051,"2023-01-10 09:57:38",Annualy,"2022-12-16 17:27:08","Courses-Courses-Resource center-Courses"
267955,3215064,"2023-01-10 09:57:38",Annualy,"2022-12-21 03:44:25","Resource center-Other"
267955,3422877,"2023-01-10 09:57:38",Annualy,"2023-01-03 13:55:22","Log in-Log in"
267955,3424244,"2023-01-10 09:57:38",Annualy,"2023-01-03 15:43:26",Checkout-Checkout
267955,3431391,"2023-01-10 09:57:38",Annualy,"2023-01-04 08:13:22",Coupon-Coupon-Coupon-Coupon
